5.8850 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
5.8858 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
5.8874 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
89.2563 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
90.1184 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E3C49F89D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E3C49F8850>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E3C398A3D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E3D3877190>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
90.1186 	EXP 	window1: mouseVisible = True
90.1187 	EXP 	window1: backgroundImage = None
90.1188 	EXP 	window1: backgroundFit = 'cover'
90.1191 	EXP 	window1: mouseVisible = False
90.1192 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
90.1192 	EXP 	window1: recordFrameIntervals = False
90.2840 	EXP 	window1: recordFrameIntervals = True
90.4684 	EXP 	Screen (0) actual frame rate measured at 59.92Hz
90.4684 	EXP 	window1: recordFrameIntervals = False
94.5636 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press spacebar to start the experiment\n\n', units='height', win=Window(...), wrapWidth=1)
94.6239 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, interpolate=True, mask='circle', maskParams=None, name='GA', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([8.5]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
94.6300 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
94.6316 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.6345 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
94.6354 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
94.6379 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
94.6427 	EXP 	text_2: autoDraw = True
95.6684 	EXP 	Created sequence: random, trialTypes=1, nReps=20, seed=None
95.6686 	EXP 	New trial (rep=0, index=0): None
95.6690 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
95.6691 	EXP 	New trial (rep=0, index=0): None
95.7818 	DATA 	Keypress: space
95.7854 	EXP 	text_2: autoDraw = False
95.7854 	EXP 	GA: sf = array([0.5, 0.5])
95.7854 	EXP 	GA: phase = array([0., 0.])
95.7854 	EXP 	text_3: height = 0.05
95.7854 	EXP 	text_3: height = 0.05
95.7854 	EXP 	text_3: height = 0.05
95.7854 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.141'
95.7854 	EXP 	text_4: height = 0.05
95.7854 	EXP 	text_4: height = 0.05
95.7854 	EXP 	text_4: height = 0.05
95.7854 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.141'
95.7854 	EXP 	GA: autoDraw = True
95.7854 	EXP 	polygon_2: autoDraw = True
95.7854 	EXP 	text_4: autoDraw = True
95.7854 	EXP 	GA: tex = 'sqr'
98.7858 	EXP 	New trial (rep=1, index=0): None
98.7869 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
98.7870 	EXP 	New trial (rep=0, index=0): None
98.8355 	EXP 	GA: autoDraw = False
98.8355 	EXP 	polygon_2: autoDraw = False
98.8355 	EXP 	text_4: autoDraw = False
98.8355 	EXP 	GA: autoDraw = False
98.8355 	EXP 	polygon_2: autoDraw = False
98.8355 	EXP 	text_4: autoDraw = False
98.8355 	EXP 	GA: sf = array([0.5, 0.5])
98.8355 	EXP 	GA: phase = array([0., 0.])
98.8355 	EXP 	text_3: height = 0.05
98.8355 	EXP 	text_3: height = 0.05
98.8355 	EXP 	text_3: height = 0.05
98.8355 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 1.000'
98.8355 	EXP 	text_4: height = 0.05
98.8355 	EXP 	text_4: height = 0.05
98.8355 	EXP 	text_4: height = 0.05
98.8355 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 1.000'
98.8355 	EXP 	GA: autoDraw = True
98.8355 	EXP 	polygon_2: autoDraw = True
98.8355 	EXP 	text_4: autoDraw = True
98.8355 	EXP 	GA: tex = 'sqr'
101.8355 	EXP 	New trial (rep=2, index=0): None
101.8365 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
101.8367 	EXP 	New trial (rep=0, index=0): None
101.8779 	EXP 	GA: autoDraw = False
101.8779 	EXP 	polygon_2: autoDraw = False
101.8779 	EXP 	text_4: autoDraw = False
101.8779 	EXP 	GA: autoDraw = False
101.8779 	EXP 	polygon_2: autoDraw = False
101.8779 	EXP 	text_4: autoDraw = False
101.8779 	EXP 	GA: sf = array([0.5, 0.5])
101.8779 	EXP 	GA: phase = array([0., 0.])
101.8779 	EXP 	text_3: height = 0.05
101.8779 	EXP 	text_3: height = 0.05
101.8779 	EXP 	text_3: height = 0.05
101.8779 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.020'
101.8779 	EXP 	text_4: height = 0.05
101.8779 	EXP 	text_4: height = 0.05
101.8779 	EXP 	text_4: height = 0.05
101.8779 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.020'
101.8779 	EXP 	GA: autoDraw = True
101.8779 	EXP 	polygon_2: autoDraw = True
101.8779 	EXP 	text_4: autoDraw = True
101.8779 	EXP 	GA: tex = 'sqr'
104.8694 	EXP 	New trial (rep=3, index=0): None
104.8704 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
104.8706 	EXP 	New trial (rep=0, index=0): None
104.9154 	EXP 	GA: autoDraw = False
104.9154 	EXP 	polygon_2: autoDraw = False
104.9154 	EXP 	text_4: autoDraw = False
104.9154 	EXP 	GA: autoDraw = False
104.9154 	EXP 	polygon_2: autoDraw = False
104.9154 	EXP 	text_4: autoDraw = False
104.9154 	EXP 	GA: sf = array([0.5, 0.5])
104.9154 	EXP 	GA: phase = array([0., 0.])
104.9154 	EXP 	text_3: height = 0.05
104.9154 	EXP 	text_3: height = 0.05
104.9154 	EXP 	text_3: height = 0.05
104.9154 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.053'
104.9154 	EXP 	text_4: height = 0.05
104.9154 	EXP 	text_4: height = 0.05
104.9154 	EXP 	text_4: height = 0.05
104.9154 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.053'
104.9154 	EXP 	GA: autoDraw = True
104.9154 	EXP 	polygon_2: autoDraw = True
104.9154 	EXP 	text_4: autoDraw = True
104.9154 	EXP 	GA: tex = 'sqr'
107.9031 	EXP 	New trial (rep=4, index=0): None
107.9050 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
107.9053 	EXP 	New trial (rep=0, index=0): None
107.9729 	EXP 	GA: autoDraw = False
107.9729 	EXP 	polygon_2: autoDraw = False
107.9729 	EXP 	text_4: autoDraw = False
107.9729 	EXP 	GA: autoDraw = False
107.9729 	EXP 	polygon_2: autoDraw = False
107.9729 	EXP 	text_4: autoDraw = False
107.9729 	EXP 	GA: sf = array([0.5, 0.5])
107.9729 	EXP 	GA: phase = array([0., 0.])
107.9729 	EXP 	text_3: height = 0.05
107.9729 	EXP 	text_3: height = 0.05
107.9729 	EXP 	text_3: height = 0.05
107.9729 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.020'
107.9729 	EXP 	text_4: height = 0.05
107.9729 	EXP 	text_4: height = 0.05
107.9729 	EXP 	text_4: height = 0.05
107.9729 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.020'
107.9729 	EXP 	GA: autoDraw = True
107.9729 	EXP 	polygon_2: autoDraw = True
107.9729 	EXP 	text_4: autoDraw = True
107.9729 	EXP 	GA: tex = 'sqr'
110.9686 	EXP 	New trial (rep=5, index=0): None
110.9700 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
110.9703 	EXP 	New trial (rep=0, index=0): None
111.0315 	EXP 	GA: autoDraw = False
111.0315 	EXP 	polygon_2: autoDraw = False
111.0315 	EXP 	text_4: autoDraw = False
111.0315 	EXP 	GA: autoDraw = False
111.0315 	EXP 	polygon_2: autoDraw = False
111.0315 	EXP 	text_4: autoDraw = False
111.0315 	EXP 	GA: sf = array([0.5, 0.5])
111.0315 	EXP 	GA: phase = array([0., 0.])
111.0315 	EXP 	text_3: height = 0.05
111.0315 	EXP 	text_3: height = 0.05
111.0315 	EXP 	text_3: height = 0.05
111.0315 	EXP 	text_3: text = 'Spatial frequency: 0.500\nContrast: 0.141'
111.0315 	EXP 	text_4: height = 0.05
111.0315 	EXP 	text_4: height = 0.05
111.0315 	EXP 	text_4: height = 0.05
111.0315 	EXP 	text_4: text = 'Spatial frequency: 0.500\nContrast: 0.141'
111.0315 	EXP 	GA: autoDraw = True
111.0315 	EXP 	polygon_2: autoDraw = True
111.0315 	EXP 	text_4: autoDraw = True
