ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,29.881536100059748,29.881536100059748,space,0.511653000023216,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
0,0,0,0,0,0,0,0,,,,,0.020000000000000004,0.5,30.494030000059865,30.494030000059865,33.51366590010002,33.51366590010002,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
0,0,0,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
1,0,1,0,0,0,0,0,,,,,0.020000000000000004,0.5,33.51366590010002,33.51366590010002,36.529207800049335,36.529207800049335,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
1,0,1,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
2,0,2,0,0,0,0,0,,,,,0.020000000000000004,0.5,36.529207800049335,36.529207800049335,39.55339280003682,39.55339280003682,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
2,0,2,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
3,0,3,0,0,0,0,0,,,,,0.3760603093086394,0.5,39.55339280003682,39.55339280003682,42.58657859999221,42.58657859999221,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
3,0,3,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
4,0,4,0,0,0,0,0,,,,,0.05318295896944989,0.5,42.58657859999221,42.58657859999221,45.62263720005285,45.62263720005285,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
4,0,4,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
5,0,5,0,0,0,0,0,,,,,0.1414213562373095,0.5,45.62263720005285,45.62263720005285,48.65064510004595,48.65064510004595,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
5,0,5,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
6,0,6,0,0,0,0,0,,,,,1.0,0.5,48.65064510004595,48.65064510004595,51.68454789998941,51.68454789998941,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
6,0,6,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
7,0,7,0,0,0,0,0,,,,,0.1414213562373095,0.5,51.68454789998941,51.68454789998941,54.71773620008025,54.71773620008025,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
7,0,7,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
8,0,8,0,0,0,0,0,,,,,0.020000000000000004,0.5,54.71773620008025,54.71773620008025,57.750976699986495,57.750976699986495,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
8,0,8,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
9,0,9,0,0,0,0,0,,,,,0.05318295896944989,0.5,57.750976699986495,57.750976699986495,60.7759782000212,60.7759782000212,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
9,0,9,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
10,0,10,0,0,0,0,0,,,,,0.05318295896944989,0.5,60.7759782000212,60.7759782000212,63.79302560002543,63.79302560002543,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
10,0,10,0,,,,,,,,,,,,,,,,,852664,001,3,2024-08-14_22h54.59.207,stimuli3,2022.2.5,59.875757804496246,
