ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.35541820002254,28.35541820002254,space,1.1634103999240324,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
0,0,0,0,0,0,0,0,,,,,0.1414213562373095,0.5,29.61485300003551,29.61485300003551,32.635805499972776,32.635805499972776,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
0,0,0,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
1,0,1,0,0,0,0,0,,,,,1.0,0.5,32.635805499972776,32.635805499972776,35.672294500051066,35.672294500051066,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
1,0,1,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
2,0,2,0,0,0,0,0,,,,,0.05318295896944989,0.5,35.672294500051066,35.672294500051066,38.69640539993998,38.69640539993998,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
2,0,2,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
3,0,3,0,0,0,0,0,,,,,0.05318295896944989,0.5,38.69640539993998,38.69640539993998,41.72033789998386,41.72033789998386,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
3,0,3,0,,,,,,,,,,,,,,,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
4,0,4,0,0,0,0,0,,,,,0.1414213562373095,0.5,41.72033789998386,41.72033789998386,44.757542000035755,44.757542000035755,,,988084,001,3,2024-08-15_01h20.33.854,stimuli3,2022.2.5,59.96760549020552,
