ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,31.212746200035326,31.212746200035326,space,1.3211717999074608,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
0,0,0,0,0,0,0,0,,,,,0.3760603093086394,0.5,32.62522219994571,32.62522219994571,35.662411400000565,35.662411400000565,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
0,0,0,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
1,0,1,0,0,0,0,0,,,,,0.05318295896944989,0.5,35.662411400000565,35.662411400000565,38.69685369997751,38.69685369997751,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
1,0,1,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
2,0,2,0,0,0,0,0,,,,,1.0,0.5,38.69685369997751,38.69685369997751,41.73063600005116,41.73063600005116,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
2,0,2,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
3,0,3,0,0,0,0,0,,,,,0.1414213562373095,0.5,41.73063600005116,41.73063600005116,44.75483999995049,44.75483999995049,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
3,0,3,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
4,0,4,0,0,0,0,0,,,,,0.1414213562373095,0.5,44.75483999995049,44.75483999995049,47.78046409995295,47.78046409995295,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
4,0,4,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
5,0,5,0,0,0,0,0,,,,,1.0,0.5,47.78046409995295,47.78046409995295,50.813967900001444,50.813967900001444,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
5,0,5,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
6,0,6,0,0,0,0,0,,,,,0.020000000000000004,0.5,50.813967900001444,50.813967900001444,53.845469400053844,53.845469400053844,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
6,0,6,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
7,0,7,0,0,0,0,0,,,,,1.0,0.5,53.845469400053844,53.845469400053844,56.88010990002658,56.88010990002658,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
7,0,7,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
8,0,8,0,0,0,0,0,,,,,0.3760603093086394,0.5,56.88010990002658,56.88010990002658,59.903348900028504,59.903348900028504,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
8,0,8,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
9,0,9,0,0,0,0,0,,,,,0.3760603093086394,0.5,59.903348900028504,59.903348900028504,62.927665999974124,62.927665999974124,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
9,0,9,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
10,0,10,0,0,0,0,0,,,,,0.020000000000000004,0.5,62.927665999974124,62.927665999974124,65.95348859997466,65.95348859997466,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
10,0,10,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
11,0,11,0,0,0,0,0,,,,,0.020000000000000004,0.5,65.95348859997466,65.95348859997466,68.98024699999951,68.98024699999951,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
11,0,11,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
12,0,12,0,0,0,0,0,,,,,0.1414213562373095,0.5,68.98024699999951,68.98024699999951,72.01190030004364,72.01190030004364,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
12,0,12,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
13,0,13,0,0,0,0,0,,,,,0.05318295896944989,0.5,72.01190030004364,72.01190030004364,75.04618720000144,75.04618720000144,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
13,0,13,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
14,0,14,0,0,0,0,0,,,,,1.0,0.5,75.04618720000144,75.04618720000144,78.07867199997418,78.07867199997418,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
14,0,14,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
15,0,15,0,0,0,0,0,,,,,0.1414213562373095,0.5,78.07867199997418,78.07867199997418,81.11212589999195,81.11212589999195,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
15,0,15,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
16,0,16,0,0,0,0,0,,,,,0.020000000000000004,0.5,81.11212589999195,81.11212589999195,84.14575429994147,84.14575429994147,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
16,0,16,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
17,0,17,0,0,0,0,0,,,,,0.05318295896944989,0.5,84.14575429994147,84.14575429994147,87.16943749994971,87.16943749994971,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
17,0,17,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
18,0,18,0,0,0,0,0,,,,,0.05318295896944989,0.5,87.16943749994971,87.16943749994971,90.19532910000999,90.19532910000999,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
18,0,18,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
19,0,19,0,0,0,0,0,,,,,0.3760603093086394,0.5,90.19532910000999,90.19532910000999,93.20488960004877,93.20488960004877,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
19,0,19,0,,,,,,,,,,,,,,,,,721392,001,3,2024-08-15_00h03.11.002,stimuli3,2022.2.5,60.06958461919091,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
