ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,35.929248999920674,35.929248999920674,space,0.7629678000230342,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
0,0,0,0,0,0,0,0,,,,,0.05318295896944989,0.5,36.829464499955066,36.829464499955066,39.857689299969934,39.857689299969934,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
0,0,0,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
1,0,1,0,0,0,0,0,,,,,0.05318295896944989,0.5,39.857689299969934,39.857689299969934,42.89619200001471,42.89619200001471,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
1,0,1,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
2,0,2,0,0,0,0,0,,,,,0.020000000000000004,0.5,42.89619200001471,42.89619200001471,45.92758599994704,45.92758599994704,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
2,0,2,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
3,0,3,0,0,0,0,0,,,,,1.0,0.5,45.92758599994704,45.92758599994704,48.985510899918154,48.985510899918154,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
3,0,3,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
4,0,4,0,0,0,0,0,,,,,1.0,0.5,48.985510899918154,48.985510899918154,52.03302829992026,52.03302829992026,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
4,0,4,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
5,0,5,0,0,0,0,0,,,,,0.3760603093086394,0.5,52.03302829992026,52.03302829992026,55.092400799971074,55.092400799971074,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
5,0,5,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
6,0,6,0,0,0,0,0,,,,,0.05318295896944989,0.5,55.092400799971074,55.092400799971074,58.119843999971636,58.119843999971636,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
6,0,6,0,,,,,,,,,,,,,,,,,397438,001,3,2024-08-13_01h21.05.502,stimuli3,2022.2.5,59.98969376197217,
