ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,94.64269200002309,94.64269200002309,space,1.0124511999310926,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
0,0,0,0,0,0,0,0,,,,,0.1414213562373095,0.5,95.78539139998611,95.78539139998611,98.83549209998455,98.83549209998455,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
0,0,0,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
1,0,1,0,0,0,0,0,,,,,1.0,0.5,98.83549209998455,98.83549209998455,101.87786590005271,101.87786590005271,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
1,0,1,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
2,0,2,0,0,0,0,0,,,,,0.020000000000000004,0.5,101.87786590005271,101.87786590005271,104.91544710006565,104.91544710006565,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
2,0,2,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
3,0,3,0,0,0,0,0,,,,,0.05318295896944989,0.5,104.91544710006565,104.91544710006565,107.97288010001648,107.97288010001648,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
3,0,3,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
4,0,4,0,0,0,0,0,,,,,0.020000000000000004,0.5,107.97288010001648,107.97288010001648,111.03150450007524,111.03150450007524,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
4,0,4,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
5,0,5,0,0,0,0,0,,,,,0.1414213562373095,0.5,111.03150450007524,111.03150450007524,114.07906280003954,114.07906280003954,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
5,0,5,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
6,0,6,0,0,0,0,0,,,,,0.05318295896944989,0.5,114.07906280003954,114.07906280003954,117.11393270001281,117.11393270001281,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
6,0,6,0,,,,,,,,,,,,,,,,,337421,001,3,2024-08-13_00h53.20.576,stimuli3,2022.2.5,59.918271469230305,
