5.2681 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
5.2689 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
5.2705 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
32.2723 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
32.9636 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025324CEB050>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025324CEAED0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000253249E2650>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025332ECA390>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
32.9657 	EXP 	window1: mouseVisible = True
32.9657 	EXP 	window1: backgroundImage = None
32.9657 	EXP 	window1: backgroundFit = 'cover'
32.9659 	EXP 	window1: mouseVisible = False
32.9660 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
32.9660 	EXP 	window1: recordFrameIntervals = False
33.1294 	EXP 	window1: recordFrameIntervals = True
33.3129 	EXP 	Screen (0) actual frame rate measured at 59.91Hz
33.3130 	EXP 	window1: recordFrameIntervals = False
