ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,52.75731169991195,52.75731169991195,space,1.024156300118193,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
0,0,0,0,0,0,0,0,,,,,0.1414213562373095,0.5,53.90132799989078,53.90132799989078,56.94078929990064,56.94078929990064,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
0,0,0,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
1,0,1,0,0,0,0,0,,,,,0.020000000000000004,0.5,56.94078929990064,56.94078929990064,59.971986099961214,59.971986099961214,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
1,0,1,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
2,0,2,0,0,0,0,0,,,,,0.05318295896944989,0.5,59.971986099961214,59.971986099961214,62.99659439991228,62.99659439991228,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
2,0,2,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
3,0,3,0,0,0,0,0,,,,,0.05318295896944989,0.5,62.99659439991228,62.99659439991228,66.03082169999834,66.03082169999834,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
3,0,3,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
4,0,4,0,0,0,0,0,,,,,0.3760603093086394,0.5,66.03082169999834,66.03082169999834,69.06491919991095,69.06491919991095,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
4,0,4,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
5,0,5,0,0,0,0,0,,,,,0.3760603093086394,0.5,69.06491919991095,69.06491919991095,72.09533429995645,72.09533429995645,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
5,0,5,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
6,0,6,0,0,0,0,0,,,,,0.3760603093086394,0.5,72.09533429995645,72.09533429995645,75.12464229995385,75.12464229995385,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
6,0,6,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
7,0,7,0,0,0,0,0,,,,,0.05318295896944989,0.5,75.12464229995385,75.12464229995385,78.15908189991023,78.15908189991023,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
7,0,7,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
8,0,8,0,0,0,0,0,,,,,1.0,0.5,78.15908189991023,78.15908189991023,81.19028939993586,81.19028939993586,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
8,0,8,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
9,0,9,0,0,0,0,0,,,,,0.1414213562373095,0.5,81.19028939993586,81.19028939993586,84.22539429995231,84.22539429995231,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
9,0,9,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
10,0,10,0,0,0,0,0,,,,,1.0,0.5,84.22539429995231,84.22539429995231,87.25728759996127,87.25728759996127,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
10,0,10,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
11,0,11,0,0,0,0,0,,,,,0.020000000000000004,0.5,87.25728759996127,87.25728759996127,90.29123799991794,90.29123799991794,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
11,0,11,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
12,0,12,0,0,0,0,0,,,,,1.0,0.5,90.29123799991794,90.29123799991794,93.31371999997646,93.31371999997646,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
12,0,12,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
13,0,13,0,0,0,0,0,,,,,1.0,0.5,93.31371999997646,93.31371999997646,96.35895989998244,96.35895989998244,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
13,0,13,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
14,0,14,0,0,0,0,0,,,,,0.05318295896944989,0.5,96.35895989998244,96.35895989998244,99.3908448999282,99.3908448999282,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
14,0,14,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
15,0,15,0,0,0,0,0,,,,,0.020000000000000004,0.5,99.3908448999282,99.3908448999282,102.42355859989766,102.42355859989766,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
15,0,15,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
16,0,16,0,0,0,0,0,,,,,0.1414213562373095,0.5,102.42355859989766,102.42355859989766,105.44921059999615,105.44921059999615,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
16,0,16,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
17,0,17,0,0,0,0,0,,,,,0.1414213562373095,0.5,105.44921059999615,105.44921059999615,108.49111659999471,108.49111659999471,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
17,0,17,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
18,0,18,0,0,0,0,0,,,,,0.3760603093086394,0.5,108.49111659999471,108.49111659999471,111.52271029993426,111.52271029993426,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
18,0,18,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
19,0,19,0,0,0,0,0,,,,,0.020000000000000004,0.5,111.52271029993426,111.52271029993426,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
19,0,19,0,,,,,,,,,,,,,,,,,537417,001,3,2024-08-13_01h38.33.241,stimuli3,2022.2.5,60.15500741290059,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
