opt1.thisRepN,opt1.thisTrialN,opt1.thisN,opt1.thisIndex,staircase_loop.thisTrialN,staircase_loop.stepSize,staircase_loop.intensity,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
0,0,0,0,36,0.005,0.5,,,,,163.16428360005375,163.16428360005375,166.180462099961,166.180462099961,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,37,0.005,0.5,,,,,166.6793848000234,166.6793848000234,169.69824269996025,169.69824269996025,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,38,0.005,0.5,,,,,170.1960996000562,170.1960996000562,173.2140412000008,173.2140412000008,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,39,0.005,0.5,,,,,173.71355019998737,173.71355019998737,176.73147889995016,176.73147889995016,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,40,0.005,0.5,,,,,177.2291398999514,177.2291398999514,180.24764650000725,180.24764650000725,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,41,0.005,0.5,,,,,180.7453903000569,180.7453903000569,183.76419829996303,183.76419829996303,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,42,0.005,0.5,,,,,184.26213809999172,184.26213809999172,187.28293149999809,187.28293149999809,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,43,0.005,0.5,,,,,187.78166209999472,187.78166209999472,190.79698310000822,190.79698310000822,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,44,0.005,0.5,,,,,191.29501600004733,191.29501600004733,194.31394120003097,194.31394120003097,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,45,0.005,0.5,,,,,194.8125802000286,194.8125802000286,197.82860530004837,197.82860530004837,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,46,0.005,0.5,,,,,198.3278852000367,198.3278852000367,201.34643979999237,201.34643979999237,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,47,0.005,0.5,,,,,201.84365459997207,201.84365459997207,204.84542150003836,204.84542150003836,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,48,0.005,0.5,,,,,205.34464140003547,205.34464140003547,208.36466429999564,208.36466429999564,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,49,0.005,0.5,,,,,208.86102039995603,208.86102039995603,211.87771290005185,211.87771290005185,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,50,0.005,0.5,,,,,212.37662240001373,212.37662240001373,215.37872309994418,215.37872309994418,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,51,0.005,0.5,,,,,215.87733459996525,215.87733459996525,218.897072999971,218.897072999971,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,52,0.005,0.5,,,,,219.39561979996506,219.39561979996506,222.41204089997336,222.41204089997336,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,53,0.005,0.5,,,,,222.91121659998316,222.91121659998316,225.9290861999616,225.9290861999616,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,54,0.005,0.5,,,,,226.4265867000213,226.4265867000213,229.4293116000481,229.4293116000481,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,55,0.005,0.5,,,,,229.94685229996685,229.94685229996685,232.97460149996914,232.97460149996914,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,56,0.005,0.5,,,,,233.47401220002212,233.47401220002212,236.49561970005743,236.49561970005743,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,57,0.005,0.5,,,,,236.9951203999808,236.9951203999808,240.02372529997956,240.02372529997956,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,58,0.005,0.5,,,,,240.52595759998076,240.52595759998076,243.54018799995538,243.54018799995538,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,59,0.005,0.5,,,,,244.04793470003642,244.04793470003642,247.0753053999506,247.0753053999506,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,60,0.005,0.5,,,,,247.57604539999738,247.57604539999738,250.589614000055,250.589614000055,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,61,0.005,0.5,,,,,251.10047339997254,251.10047339997254,254.1216133000562,254.1216133000562,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,62,0.005,0.5,,,,,254.61044760001823,254.61044760001823,257.62833199999295,257.62833199999295,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,63,0.005,0.5,,,,,258.12659550004173,258.12659550004173,261.1464183999924,261.1464183999924,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,64,0.005,0.5,,,,,261.64195940003265,261.64195940003265,264.6434838999994,264.6434838999994,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,65,0.005,0.5,,,,,265.14286490005907,265.14286490005907,268.16205110005103,268.16205110005103,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,66,0.005,0.5,,,,,268.6606821999885,268.6606821999885,271.67845270002726,271.67845270002726,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,67,0.005,0.5,,,,,272.18613219994586,272.18613219994586,275.1960868999595,275.1960868999595,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,68,0.005,0.5,,,,,275.6917517000111,275.6917517000111,278.6940726999892,278.6940726999892,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,69,0.005,0.5,,,,,279.1989086000249,279.1989086000249,282.2118166000582,282.2118166000582,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,70,0.005,0.5,,,,,282.7101621000329,282.7101621000329,285.7260769000277,285.7260769000277,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,71,0.005,0.5,,,,,286.22981529997196,286.22981529997196,289.2431428000564,289.2431428000564,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,72,0.005,0.5,,,,,289.7425367999822,289.7425367999822,292.7610235000029,292.7610235000029,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,73,0.005,0.5,,,,,293.26117009995505,293.26117009995505,296.27601709996816,296.27601709996816,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,74,0.005,0.5,,,,,296.7744420999661,296.7744420999661,299.7761718999827,299.7761718999827,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,75,0.005,0.5,,,,,300.27429950004444,300.27429950004444,303.27693399996497,303.27693399996497,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,76,0.005,0.5,,,,,303.774926800048,303.774926800048,306.79226310004015,306.79226310004015,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,77,0.005,0.5,,,,,307.292542799958,307.292542799958,310.30975040001795,310.30975040001795,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,78,0.005,0.5,,,,,310.832660999964,310.832660999964,313.84211990004405,313.84211990004405,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,79,0.005,0.5,,,,,314.34182730002794,314.34182730002794,317.3629261000315,317.3629261000315,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,80,0.005,0.5,,,,,317.857508999994,317.857508999994,320.8605332999723,320.8605332999723,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,81,0.005,0.5,,,,,321.35746650001965,321.35746650001965,324.3801946999738,324.3801946999738,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,82,0.005,0.5,,,,,324.87333209998906,324.87333209998906,327.8753168999683,327.8753168999683,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,83,0.005,0.5,,,,,328.3740370000014,328.3740370000014,331.3757206000155,331.3757206000155,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,84,0.005,0.5,,,,,331.8758735000156,331.8758735000156,334.8932700000005,334.8932700000005,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,85,0.005,0.5,,,,,335.3907947000116,335.3907947000116,338.4095408000285,338.4095408000285,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,86,0.005,0.5,,,,,338.9088571999455,338.9088571999455,341.9262503000209,341.9262503000209,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,87,0.005,0.5,,,,,342.4251050000312,342.4251050000312,345.44281280005816,345.44281280005816,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,88,0.005,0.5,,,,,345.9406570000574,345.9406570000574,348.95680829999037,348.95680829999037,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,89,0.005,0.5,,,,,349.45818009995855,349.45818009995855,352.4750844000373,352.4750844000373,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,90,0.005,0.5,,,,,352.97407340002246,352.97407340002246,355.9914760000538,355.9914760000538,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,91,0.005,0.5,,,,,356.4911439999705,356.4911439999705,359.50977020000573,359.50977020000573,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,92,0.005,0.5,,,,,360.0080298000248,360.0080298000248,363.02435900003184,363.02435900003184,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,93,0.005,0.5,,,,,363.52430150005966,363.52430150005966,366.54243689996656,366.54243689996656,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,94,0.005,0.5,,,,,367.04084499995224,367.04084499995224,370.05826109996997,370.05826109996997,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,95,0.005,0.5,,,,,370.55557329999283,370.55557329999283,373.5577391999541,373.5577391999541,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,96,0.005,0.5,,,,,374.05690049997065,374.05690049997065,377.0746078999946,377.0746078999946,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,97,0.005,0.5,,,,,377.57393089996185,377.57393089996185,380.5905429000268,380.5905429000268,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,98,0.005,0.5,,,,,381.08894739998505,381.08894739998505,384.0914290000219,384.0914290000219,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,99,0.005,0.5,,,,,384.59047589998227,384.59047589998227,387.61038049997296,387.61038049997296,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,100,0.005,0.5,,,,,388.11513569997624,388.11513569997624,391.13039509998634,391.13039509998634,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,101,0.005,0.5,,,,,391.6292726000538,391.6292726000538,394.6401786999777,394.6401786999777,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,102,0.005,0.5,,,,,395.13832010002807,395.13832010002807,398.1400824000593,398.1400824000593,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,103,0.005,0.5,,,,,398.6429584999569,398.6429584999569,401.6580504999729,401.6580504999729,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,104,0.005,0.5,,,,,402.1553306999849,402.1553306999849,405.15752899996005,405.15752899996005,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,105,0.005,0.5,,,,,405.65536720003,405.65536720003,408.672931100009,408.672931100009,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,106,0.005,0.5,,,,,409.17382180003915,409.17382180003915,412.1886412999593,412.1886412999593,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,107,0.005,0.5,,,,,412.68799580005,412.68799580005,415.6905163000338,415.6905163000338,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,108,0.005,0.5,,,,,416.18864649999887,416.18864649999887,419.2072907000547,419.2072907000547,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,109,0.005,0.5,,,,,419.70710979995783,419.70710979995783,422.7236093999818,422.7236093999818,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,110,0.005,0.5,,,,,423.2214223999763,423.2214223999763,426.22292830003425,426.22292830003425,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,111,0.005,0.5,,,,,426.7496017999947,426.7496017999947,429.7570511000231,429.7570511000231,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,112,0.005,0.5,,,,,430.2551959999837,430.2551959999837,433.27442719996907,433.27442719996907,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,113,0.005,0.5,,,,,433.7724726999877,433.7724726999877,436.7894460000098,436.7894460000098,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,114,0.005,0.5,,,,,437.2895335999783,437.2895335999783,440.30570440005977,440.30570440005977,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,115,0.005,0.5,,,,,440.80549149995204,440.80549149995204,443.823324099998,443.823324099998,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,116,0.005,0.5,,,,,444.3206281999592,444.3206281999592,447.3231173000531,447.3231173000531,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,117,0.005,0.5,,,,,447.8205146000255,447.8205146000255,450.8405021999497,450.8405021999497,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,118,0.005,0.5,,,,,451.3374695000239,451.3374695000239,454.3560023000464,454.3560023000464,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,119,0.005,0.5,,,,,454.85660179995466,454.85660179995466,457.87244209996425,457.87244209996425,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,120,0.005,0.5,,,,,458.37224389996845,458.37224389996845,461.3890706000384,461.3890706000384,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,121,0.005,0.5,,,,,461.88791499997023,461.88791499997023,464.90876420005225,464.90876420005225,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,122,0.005,0.5,,,,,465.4055131999776,465.4055131999776,468.4220457000192,468.4220457000192,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,123,0.005,0.5,,,,,468.92052409995813,468.92052409995813,471.93789699999616,471.93789699999616,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,124,0.005,0.5,,,,,472.43752859998494,472.43752859998494,475.4533002000535,475.4533002000535,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,125,0.005,0.5,,,,,475.9541095000459,475.9541095000459,478.9701851999853,478.9701851999853,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,126,0.005,0.5,,,,,479.47190889995545,479.47190889995545,482.4884637000505,482.4884637000505,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,127,0.005,0.5,,,,,482.99004900001455,482.99004900001455,486.0070816000225,486.0070816000225,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,128,0.005,0.5,,,,,486.5058244999964,486.5058244999964,489.5224952000426,489.5224952000426,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,129,0.005,0.5,,,,,490.02449710003566,490.02449710003566,493.0378697999986,493.0378697999986,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,130,0.005,0.5,,,,,493.5374557999894,493.5374557999894,496.55693209997844,496.55693209997844,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,131,0.005,0.5,,,,,497.0542237999616,497.0542237999616,500.0711359999841,500.0711359999841,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,132,0.005,0.5,,,,,500.5688434999902,500.5688434999902,503.57184820005205,503.57184820005205,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,133,0.005,0.5,,,,,504.0701348000439,504.0701348000439,507.08922449999955,507.08922449999955,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,134,0.005,0.5,,,,,507.58598340000026,507.58598340000026,510.60258119995706,510.60258119995706,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,135,0.005,0.5,,,,,511.1028217000421,511.1028217000421,514.1218018999789,514.1218018999789,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,136,0.005,0.5,,,,,514.6193232999649,514.6193232999649,517.6386502999812,517.6386502999812,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,137,0.005,0.5,,,,,518.1351649999851,518.1351649999851,521.1390126999468,521.1390126999468,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,138,0.005,0.5,,,,,521.6371128000319,521.6371128000319,524.6519009999465,524.6519009999465,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,139,0.005,0.5,,,,,525.1520672000479,525.1520672000479,528.1705362000503,528.1705362000503,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,140,0.005,0.5,,,,,528.6690376000479,528.6690376000479,531.6881491000531,531.6881491000531,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,141,0.005,0.5,,,,,532.1860026000068,532.1860026000068,535.2045793000143,535.2045793000143,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,142,0.005,0.5,,,,,535.7063443999505,535.7063443999505,538.7210717999842,538.7210717999842,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,143,0.005,0.5,,,,,539.2202336000046,539.2202336000046,542.2369903000072,542.2369903000072,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,144,0.005,0.5,,,,,542.7364404000109,542.7364404000109,545.7541669999482,545.7541669999482,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,145,0.005,0.5,,,,,546.2511914999923,546.2511914999923,549.2530322000384,549.2530322000384,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,146,0.005,0.5,,,,,549.7527974999975,549.7527974999975,552.7704832999734,552.7704832999734,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,147,0.005,0.5,,,,,553.2693689999869,553.2693689999869,556.2864657000173,556.2864657000173,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,148,0.005,0.5,,,,,556.7854207999771,556.7854207999771,559.8036222000374,559.8036222000374,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,149,0.005,0.5,,,,,560.303158900002,560.303158900002,563.3198256000178,563.3198256000178,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,150,0.005,0.5,,,,,563.8187559000216,563.8187559000216,566.8353910000296,566.8353910000296,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,151,0.005,0.5,,,,,567.3359083000105,567.3359083000105,570.3526173999999,570.3526173999999,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,152,0.005,0.5,,,,,570.8521936000325,570.8521936000325,573.8691302000079,573.8691302000079,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,153,0.005,0.5,,,,,574.3681218000129,574.3681218000129,577.390281299944,577.390281299944,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,154,0.005,0.5,,,,,577.8855288999621,577.8855288999621,580.9040661000181,580.9040661000181,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,155,0.005,0.5,,,,,581.4004275000188,581.4004275000188,584.4184854000341,584.4184854000341,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,156,0.005,0.5,,,,,584.9036885000532,584.9036885000532,587.9179140999913,587.9179140999913,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,157,0.005,0.5,,,,,588.418132700026,588.418132700026,591.4326603000518,591.4326603000518,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,158,0.005,0.5,,,,,591.9331313000293,591.9331313000293,594.9359889000189,594.9359889000189,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,159,0.005,0.5,,,,,595.4330404000357,595.4330404000357,598.4344002000289,598.4344002000289,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,160,0.005,0.5,,,,,598.9339343999745,598.9339343999745,601.9534676000476,601.9534676000476,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,161,0.005,0.5,,,,,602.4517895999597,602.4517895999597,605.4690488999477,605.4690488999477,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,162,0.005,0.5,,,,,605.9674072000198,605.9674072000198,608.9838906000368,608.9838906000368,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,163,0.005,0.5,,,,,609.4861150999786,609.4861150999786,612.5008815999608,612.5008815999608,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,164,0.005,0.5,,,,,612.9992607999593,612.9992607999593,616.0177809000015,616.0177809000015,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,165,0.005,0.5,,,,,616.5156602000352,616.5156602000352,619.5309782000259,619.5309782000259,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,166,0.005,0.5,,,,,620.0162968999939,620.0162968999939,623.0363237999845,623.0363237999845,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,167,0.005,0.5,,,,,623.5333524999442,623.5333524999442,626.549492900027,626.549492900027,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,168,0.005,0.5,,,,,627.0503560999641,627.0503560999641,630.0673982000444,630.0673982000444,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,169,0.005,0.5,,,,,630.565963699948,630.565963699948,633.5830825000303,633.5830825000303,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,170,0.005,0.5,,,,,634.0831468000542,634.0831468000542,637.1018430000404,637.1018430000404,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,171,0.005,0.5,,,,,637.5999036000576,637.5999036000576,640.6190470999572,640.6190470999572,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,172,0.005,0.5,,,,,641.1169367999537,641.1169367999537,644.1333785000024,644.1333785000024,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,173,0.005,0.5,,,,,644.6320424999576,644.6320424999576,647.6504850999918,647.6504850999918,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,174,0.005,0.5,,,,,648.1514872000553,648.1514872000553,651.1663902000291,651.1663902000291,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,175,0.005,0.5,,,,,651.6652979999781,651.6652979999781,654.6674490000587,654.6674490000587,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
0,0,0,0,176,0.005,0.5,,,,,655.1659286000067,655.1659286000067,658.1849273999687,658.1849273999687,596426,001,3,2024-08-13_15h09.35.077,stimuli4,2022.2.5,60.010501861902874,
