opt1.thisRepN,opt1.thisTrialN,opt1.thisN,opt1.thisIndex,opt2.thisRepN,opt2.thisTrialN,opt2.thisN,opt2.thisIndex,staircase_loop2.thisTrialN,staircase_loop2.stepSize,staircase_loop2.intensity,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,polygon_5.started,text_6.started,polygon_5.stopped,text_6.stopped,staircase_loop2.response,key_resp_3.rt,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,37.562488300027326,37.562488300027326,space,0.5724821999901906,,,,,,,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,0,0.05,4.0,,,,,38.212935500079766,38.212935500079766,41.224233900080435,41.224233900080435,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,1,0.05,4.05,,,,,41.224233900080435,41.224233900080435,44.24158580007497,44.24158580007497,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,2,0.05,4.1,,,,,44.24158580007497,44.24158580007497,47.25530900002923,47.25530900002923,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,3,0.05,4.05,,,,,47.25530900002923,47.25530900002923,50.26546110003255,50.26546110003255,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,4,0.05,4.05,,,,,50.26546110003255,50.26546110003255,53.29123270011041,53.29123270011041,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,5,0.05,4.1,,,,,53.29123270011041,53.29123270011041,56.29754000005778,56.29754000005778,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,6,0.05,4.1,,,,,56.29754000005778,56.29754000005778,59.30738590005785,59.30738590005785,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,7,0.05,4.05,,,,,59.30738590005785,59.30738590005785,62.31595290009864,62.31595290009864,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,8,0.05,4.05,,,,,62.31595290009864,62.31595290009864,65.33958980010357,65.33958980010357,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,9,0.05,4.1,,,,,65.33958980010357,65.33958980010357,68.35866800008807,68.35866800008807,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,10,0.05,4.15,,,,,68.35866800008807,68.35866800008807,71.37354430009145,71.37354430009145,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,11,0.05,4.2,,,,,71.37354430009145,71.37354430009145,74.39189740002621,74.39189740002621,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,12,0.05,4.25,,,,,74.39189740002621,74.39189740002621,77.40974560007453,77.40974560007453,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,13,0.05,4.300000000000001,,,,,77.40974560007453,77.40974560007453,80.42304580006748,80.42304580006748,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,14,0.05,4.3500000000000005,,,,,80.42304580006748,80.42304580006748,83.439074599999,83.439074599999,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,15,0.05,4.4,,,,,83.439074599999,83.439074599999,86.47648610000033,86.47648610000033,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,16,0.05,4.45,,,,,86.47648610000033,86.47648610000033,89.47902840003371,89.47902840003371,[0],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,17,0.05,4.45,,,,,89.47902840003371,89.47902840003371,92.48871790000703,92.48871790000703,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,18,0.05,4.5,,,,,92.48871790000703,92.48871790000703,95.50623490009457,95.50623490009457,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,19,0.05,4.550000000000001,,,,,95.50623490009457,95.50623490009457,98.51195400010329,98.51195400010329,[1],,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,0,0,0,0,,,,,,,,,,,,,,325683,001,3,2024-08-15_15h02.47.390,stimuli4,2022.2.5,59.97940306976616,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
