ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,39.38262059993576,39.38262059993576,space,2.60437269997783,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
0,0,0,0,0,0,0,0,,,,,1.0,0.20000000000000004,42.12102560000494,42.12102560000494,45.151860199985094,45.151860199985094,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
0,0,0,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
1,0,1,0,0,0,0,0,,,,,1.0,0.20000000000000004,45.151860199985094,45.151860199985094,48.18796469992958,48.18796469992958,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
1,0,1,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
2,0,2,0,0,0,0,0,,,,,1.0,5.000000000000001,48.18796469992958,48.18796469992958,51.22058029996697,51.22058029996697,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
2,0,2,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
3,0,3,0,0,0,0,0,,,,,1.0,2.2360679774997894,51.22058029996697,51.22058029996697,54.29306039994117,54.29306039994117,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
3,0,3,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
4,0,4,0,0,0,0,0,,,,,1.0,1.0,54.29306039994117,54.29306039994117,57.327373999985866,57.327373999985866,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
4,0,4,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
5,0,5,0,0,0,0,0,,,,,1.0,5.000000000000001,57.327373999985866,57.327373999985866,60.3546865999233,60.3546865999233,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
5,0,5,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
6,0,6,0,0,0,0,0,,,,,1.0,1.0,60.3546865999233,60.3546865999233,63.397241699974984,63.397241699974984,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
6,0,6,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
7,0,7,0,0,0,0,0,,,,,1.0,1.0,63.397241699974984,63.397241699974984,66.45266830001492,66.45266830001492,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
7,0,7,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
8,0,8,0,0,0,0,0,,,,,1.0,0.447213595499958,66.45266830001492,66.45266830001492,69.49068719998468,69.49068719998468,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
8,0,8,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
9,0,9,0,0,0,0,0,,,,,1.0,5.000000000000001,69.49068719998468,69.49068719998468,72.53654529992491,72.53654529992491,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
9,0,9,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
10,0,10,0,0,0,0,0,,,,,1.0,0.20000000000000004,72.53654529992491,72.53654529992491,75.58874009991996,75.58874009991996,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
10,0,10,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
11,0,11,0,0,0,0,0,,,,,1.0,0.447213595499958,75.58874009991996,75.58874009991996,78.61392229993362,78.61392229993362,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
11,0,11,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
12,0,12,0,0,0,0,0,,,,,1.0,0.447213595499958,78.61392229993362,78.61392229993362,81.65402979997452,81.65402979997452,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
12,0,12,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
13,0,13,0,0,0,0,0,,,,,1.0,0.20000000000000004,81.65402979997452,81.65402979997452,84.69496769993566,84.69496769993566,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
13,0,13,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
14,0,14,0,0,0,0,0,,,,,1.0,1.0,84.69496769993566,84.69496769993566,87.75346609996632,87.75346609996632,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
14,0,14,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
15,0,15,0,0,0,0,0,,,,,1.0,2.2360679774997894,87.75346609996632,87.75346609996632,90.77921740000602,90.77921740000602,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
15,0,15,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
16,0,16,0,0,0,0,0,,,,,1.0,2.2360679774997894,90.77921740000602,90.77921740000602,93.8111096000066,93.8111096000066,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
16,0,16,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
17,0,17,0,0,0,0,0,,,,,1.0,2.2360679774997894,93.8111096000066,93.8111096000066,96.85252059996128,96.85252059996128,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
17,0,17,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
18,0,18,0,0,0,0,0,,,,,1.0,0.447213595499958,96.85252059996128,96.85252059996128,99.89031589997467,99.89031589997467,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
18,0,18,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
19,0,19,0,0,0,0,0,,,,,1.0,5.000000000000001,99.89031589997467,99.89031589997467,231.31753050000407,231.31753050000407,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
19,0,19,0,,,,,,,,,,,,,,,,,038695,001,3,2024-08-13_14h08.12.564,stimuli3,2022.2.5,60.08799288324424,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
