ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.21360050002113,34.21360050002113,space,0.4152227999875322,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
0,0,0,0,0,0,0,0,,,,,1.0,0.5,34.71746149996761,34.71746149996761,37.75540939997882,37.75540939997882,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
0,0,0,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
1,0,1,0,0,0,0,0,,,,,0.05318295896944989,0.5,37.75540939997882,37.75540939997882,40.782396299997345,40.782396299997345,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
1,0,1,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
2,0,2,0,0,0,0,0,,,,,1.0,0.5,40.782396299997345,40.782396299997345,43.825719099957496,43.825719099957496,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
2,0,2,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
3,0,3,0,0,0,0,0,,,,,0.1414213562373095,0.5,43.825719099957496,43.825719099957496,46.84816089994274,46.84816089994274,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
3,0,3,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
4,0,4,0,0,0,0,0,,,,,0.1414213562373095,0.5,46.84816089994274,46.84816089994274,49.88603419996798,49.88603419996798,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
4,0,4,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
5,0,5,0,0,0,0,0,,,,,0.05318295896944989,0.5,49.88603419996798,49.88603419996798,52.92068979993928,52.92068979993928,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
5,0,5,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
6,0,6,0,0,0,0,0,,,,,0.3760603093086394,0.5,52.92068979993928,52.92068979993928,55.95214950002264,55.95214950002264,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
6,0,6,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
7,0,7,0,0,0,0,0,,,,,0.05318295896944989,0.5,55.95214950002264,55.95214950002264,58.98477320000529,58.98477320000529,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
7,0,7,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
8,0,8,0,0,0,0,0,,,,,1.0,0.5,58.98477320000529,58.98477320000529,62.0094734999584,62.0094734999584,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
8,0,8,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
9,0,9,0,0,0,0,0,,,,,1.0,0.5,62.0094734999584,62.0094734999584,65.03588640003,65.03588640003,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
9,0,9,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
10,0,10,0,0,0,0,0,,,,,0.020000000000000004,0.5,65.03588640003,65.03588640003,68.0676136999391,68.0676136999391,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
10,0,10,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
11,0,11,0,0,0,0,0,,,,,0.3760603093086394,0.5,68.0676136999391,68.0676136999391,71.093531099963,71.093531099963,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
11,0,11,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
12,0,12,0,0,0,0,0,,,,,0.3760603093086394,0.5,71.093531099963,71.093531099963,74.10895789996721,74.10895789996721,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
12,0,12,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
13,0,13,0,0,0,0,0,,,,,0.3760603093086394,0.5,74.10895789996721,74.10895789996721,77.13523100002203,77.13523100002203,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
13,0,13,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
14,0,14,0,0,0,0,0,,,,,0.1414213562373095,0.5,77.13523100002203,77.13523100002203,80.16668379993644,80.16668379993644,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
14,0,14,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
15,0,15,0,0,0,0,0,,,,,0.020000000000000004,0.5,80.16668379993644,80.16668379993644,83.1996128000319,83.1996128000319,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
15,0,15,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
16,0,16,0,0,0,0,0,,,,,0.05318295896944989,0.5,83.1996128000319,83.1996128000319,86.23378469992895,86.23378469992895,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
16,0,16,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
17,0,17,0,0,0,0,0,,,,,0.020000000000000004,0.5,86.23378469992895,86.23378469992895,89.26988329994492,89.26988329994492,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
17,0,17,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
18,0,18,0,0,0,0,0,,,,,0.1414213562373095,0.5,89.26988329994492,89.26988329994492,92.29885170003399,92.29885170003399,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
18,0,18,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
19,0,19,0,0,0,0,0,,,,,0.020000000000000004,0.5,92.29885170003399,92.29885170003399,95.31061199994292,95.31061199994292,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
19,0,19,0,,,,,,,,,,,,,,,,,784755,001,3,2024-08-15_00h35.06.625,stimuli3,2022.2.5,60.08019505349609,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
