ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,94.94785570004024,94.94785570004024,space,1.5679817999480292,,,,,,,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
0,0,0,0,0,0,0,0,,,,,0.020000000000000004,0.5,96.63910220004618,96.63910220004618,99.6616909999866,99.6616909999866,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
0,0,0,0,,,,,,,,,,,,,,,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
1,0,1,0,0,0,0,0,,,,,0.020000000000000004,0.5,99.6616909999866,99.6616909999866,102.69845530006569,102.69845530006569,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
1,0,1,0,,,,,,,,,,,,,,,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
2,0,2,0,0,0,0,0,,,,,1.0,0.5,102.69845530006569,102.69845530006569,105.72406520007644,105.72406520007644,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
2,0,2,0,,,,,,,,,,,,,,,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
3,0,3,0,0,0,0,0,,,,,1.0,0.5,105.72406520007644,105.72406520007644,108.7672748999903,108.7672748999903,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
3,0,3,0,,,,,,,,,,,,,,,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
4,0,4,0,0,0,0,0,,,,,0.05318295896944989,0.5,108.7672748999903,108.7672748999903,111.8036808000179,111.8036808000179,,,873289,001,3,2024-08-12_23h56.37.426,stimuli3,2022.2.5,60.12538549572452,
