ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,32.88044599999557,32.88044599999557,space,0.5174225000082515,,,,,270582,001,3,2024-07-18_20h56.00.300,stimuli3,2022.2.5,60.00672075325315,
,,,,,,,,,,,,1.0,0.5,,,,,,,,,,
