ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
7,0,7,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
8,0,8,0,0,0,0,0,,,,,0.3760603093086394,0.5,58.78784789994825,58.78784789994825,62.277558799949475,62.277558799949475,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
8,0,8,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
9,0,9,0,0,0,0,0,,,,,0.3760603093086394,0.5,62.277558799949475,62.277558799949475,65.82954299997073,65.82954299997073,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
9,0,9,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
10,0,10,0,0,0,0,0,,,,,0.1414213562373095,0.5,65.82954299997073,65.82954299997073,69.31829379999544,69.31829379999544,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
10,0,10,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
11,0,11,0,0,0,0,0,,,,,0.1414213562373095,0.5,69.31829379999544,69.31829379999544,72.85687939997297,72.85687939997297,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
11,0,11,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
12,0,12,0,0,0,0,0,,,,,0.3760603093086394,0.5,72.85687939997297,72.85687939997297,76.32659569999669,76.32659569999669,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
12,0,12,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
13,0,13,0,0,0,0,0,,,,,0.05318295896944989,0.5,76.32659569999669,76.32659569999669,79.80869059998076,79.80869059998076,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
13,0,13,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
14,0,14,0,0,0,0,0,,,,,0.05318295896944989,0.5,79.80869059998076,79.80869059998076,83.37895579996984,83.37895579996984,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
14,0,14,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
15,0,15,0,0,0,0,0,,,,,1.0,0.5,83.37895579996984,83.37895579996984,86.86412849999033,86.86412849999033,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
15,0,15,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
16,0,16,0,0,0,0,0,,,,,0.3760603093086394,0.5,86.86412849999033,86.86412849999033,90.41768459999003,90.41768459999003,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
16,0,16,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
17,0,17,0,0,0,0,0,,,,,0.05318295896944989,0.5,90.41768459999003,90.41768459999003,93.97340639994945,93.97340639994945,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
17,0,17,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
18,0,18,0,0,0,0,0,,,,,1.0,0.5,93.97340639994945,93.97340639994945,97.5202610999113,97.5202610999113,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
18,0,18,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
19,0,19,0,0,0,0,0,,,,,1.0,0.5,97.5202610999113,97.5202610999113,134.4739278999623,134.4739278999623,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
19,0,19,0,,,,,,,,,,,,,,,,,586370,001,3,2024-06-08_17h35.12.136,stimuli3,2022.2.5,167.60357077619332,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,
