ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
8,0,8,0,0,0,0,0,,,,,0.1414213562373095,0.5,57.136539899976924,57.136539899976924,60.171271099941805,60.171271099941805,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
8,0,8,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
9,0,9,0,0,0,0,0,,,,,0.020000000000000004,0.5,60.171271099941805,60.171271099941805,63.20258339995053,63.20258339995053,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
9,0,9,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
10,0,10,0,0,0,0,0,,,,,1.0,0.5,63.20258339995053,63.20258339995053,66.23702649993356,66.23702649993356,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
10,0,10,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
11,0,11,0,0,0,0,0,,,,,0.3760603093086394,0.5,66.23702649993356,66.23702649993356,69.26712600002065,69.26712600002065,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
11,0,11,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
12,0,12,0,0,0,0,0,,,,,0.1414213562373095,0.5,69.26712600002065,69.26712600002065,72.30191359994933,72.30191359994933,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
12,0,12,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
13,0,13,0,0,0,0,0,,,,,1.0,0.5,72.30191359994933,72.30191359994933,75.33639690000564,75.33639690000564,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
13,0,13,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
14,0,14,0,0,0,0,0,,,,,0.020000000000000004,0.5,75.33639690000564,75.33639690000564,78.36924439994618,78.36924439994618,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
14,0,14,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
15,0,15,0,0,0,0,0,,,,,0.05318295896944989,0.5,78.36924439994618,78.36924439994618,81.4011804999318,81.4011804999318,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
15,0,15,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
16,0,16,0,0,0,0,0,,,,,0.020000000000000004,0.5,81.4011804999318,81.4011804999318,84.43721369991545,84.43721369991545,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
16,0,16,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
17,0,17,0,0,0,0,0,,,,,0.3760603093086394,0.5,84.43721369991545,84.43721369991545,87.46122920000926,87.46122920000926,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
17,0,17,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
18,0,18,0,0,0,0,0,,,,,0.3760603093086394,0.5,87.46122920000926,87.46122920000926,90.48522299993783,90.48522299993783,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
18,0,18,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
19,0,19,0,0,0,0,0,,,,,0.020000000000000004,0.5,90.48522299993783,90.48522299993783,93.49626699998043,93.49626699998043,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
19,0,19,0,,,,,,,,,,,,,,,,,630596,001,3,2024-08-15_00h11.45.886,stimuli3,2022.2.5,59.95024128376177,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
