30.0474 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
33.5852 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Press spacebar to start the experiment\n\n', units='height', win=Window(...), wrapWidth=1)
33.5853 	EXP 	window1: mouseVisible = False
33.6100 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='sqr', maskParams=None, name='GA', opacity=1, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([128.,  32.]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
33.6103 	EXP 	window1: mouseVisible = False
33.6256 	EXP 	Created GA = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask='sqr', maskParams=None, name='GA', opacity=1, ori=0.0, phase=array([0.5, 0.5]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([32., 16.]), tex='sqr', texRes=512.0, units='deg', win=Window(...))
33.6258 	EXP 	window1: mouseVisible = False
33.6266 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.6266 	EXP 	window1: mouseVisible = False
33.6273 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([0.   , 0.125]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
33.6274 	EXP 	window1: mouseVisible = False
33.6334 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=1.0, name='polygon_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
33.6392 	EXP 	text_2: autoDraw = True
40.9723 	DATA 	Keypress: space
40.9865 	EXP 	text_2: autoDraw = False
40.9865 	EXP 	GA: sf = array([1., 1.])
40.9865 	EXP 	GA: sf = array([1., 1.])
40.9865 	EXP 	GA: phase = array([0.5, 0.5])
40.9865 	EXP 	text_3: height = 0.05
40.9865 	EXP 	text_3: height = 0.05
40.9865 	EXP 	text_3: height = 0.05
40.9865 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
40.9865 	EXP 	text_4: height = 0.05
40.9865 	EXP 	text_4: height = 0.05
40.9865 	EXP 	text_4: height = 0.05
40.9865 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
40.9865 	EXP 	GA: autoDraw = True
40.9865 	EXP 	GA: autoDraw = True
40.9865 	EXP 	text_4: autoDraw = True
40.9865 	EXP 	GA: tex = 'sqr'
40.9865 	EXP 	GA: tex = 'sqr'
43.9836 	EXP 	GA: autoDraw = False
43.9836 	EXP 	GA: autoDraw = False
43.9836 	EXP 	text_4: autoDraw = False
43.9836 	EXP 	GA: autoDraw = False
43.9836 	EXP 	GA: autoDraw = False
43.9836 	EXP 	text_4: autoDraw = False
43.9836 	EXP 	polygon_3: autoDraw = True
50.5835 	EXP 	polygon_3: autoDraw = False
50.5835 	EXP 	polygon_3: autoDraw = False
50.5835 	EXP 	GA: sf = array([1., 1.])
50.5835 	EXP 	GA: sf = array([1., 1.])
50.5835 	EXP 	GA: phase = array([0.56100923, 0.56100923])
50.5835 	EXP 	text_3: height = 0.05
50.5835 	EXP 	text_3: height = 0.05
50.5835 	EXP 	text_3: height = 0.05
50.5835 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.561'
50.5835 	EXP 	text_4: height = 0.05
50.5835 	EXP 	text_4: height = 0.05
50.5835 	EXP 	text_4: height = 0.05
50.5835 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.561'
50.5835 	EXP 	GA: autoDraw = True
50.5835 	EXP 	GA: autoDraw = True
50.5835 	EXP 	text_4: autoDraw = True
53.5827 	EXP 	GA: autoDraw = False
53.5827 	EXP 	GA: autoDraw = False
53.5827 	EXP 	text_4: autoDraw = False
53.5827 	EXP 	GA: autoDraw = False
53.5827 	EXP 	GA: autoDraw = False
53.5827 	EXP 	text_4: autoDraw = False
53.5827 	EXP 	polygon_3: autoDraw = True
59.8237 	EXP 	polygon_3: autoDraw = False
59.8237 	EXP 	polygon_3: autoDraw = False
59.8237 	EXP 	GA: sf = array([1., 1.])
59.8237 	EXP 	GA: sf = array([1., 1.])
59.8237 	EXP 	GA: phase = array([0.5, 0.5])
59.8237 	EXP 	text_3: height = 0.05
59.8237 	EXP 	text_3: height = 0.05
59.8237 	EXP 	text_3: height = 0.05
59.8237 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
59.8237 	EXP 	text_4: height = 0.05
59.8237 	EXP 	text_4: height = 0.05
59.8237 	EXP 	text_4: height = 0.05
59.8237 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
59.8237 	EXP 	GA: autoDraw = True
59.8237 	EXP 	GA: autoDraw = True
59.8237 	EXP 	text_4: autoDraw = True
62.8154 	EXP 	GA: autoDraw = False
62.8154 	EXP 	GA: autoDraw = False
62.8154 	EXP 	text_4: autoDraw = False
62.8154 	EXP 	GA: autoDraw = False
62.8154 	EXP 	GA: autoDraw = False
62.8154 	EXP 	text_4: autoDraw = False
62.8154 	EXP 	polygon_3: autoDraw = True
69.1288 	EXP 	polygon_3: autoDraw = False
69.1288 	EXP 	polygon_3: autoDraw = False
69.1288 	EXP 	GA: sf = array([1., 1.])
69.1288 	EXP 	GA: sf = array([1., 1.])
69.1288 	EXP 	GA: phase = array([0.5, 0.5])
69.1288 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
69.1288 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
69.1288 	EXP 	GA: autoDraw = True
69.1288 	EXP 	GA: autoDraw = True
69.1288 	EXP 	text_4: autoDraw = True
72.1320 	EXP 	GA: autoDraw = False
72.1320 	EXP 	GA: autoDraw = False
72.1320 	EXP 	text_4: autoDraw = False
72.1320 	EXP 	GA: autoDraw = False
72.1320 	EXP 	GA: autoDraw = False
72.1320 	EXP 	text_4: autoDraw = False
72.1320 	EXP 	polygon_3: autoDraw = True
78.5016 	EXP 	polygon_3: autoDraw = False
78.5016 	EXP 	polygon_3: autoDraw = False
78.5016 	EXP 	GA: sf = array([1., 1.])
78.5016 	EXP 	GA: sf = array([1., 1.])
78.5016 	EXP 	GA: phase = array([0.44562547, 0.44562547])
78.5016 	EXP 	text_3: height = 0.05
78.5016 	EXP 	text_3: height = 0.05
78.5016 	EXP 	text_3: height = 0.05
78.5016 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
78.5016 	EXP 	text_4: height = 0.05
78.5016 	EXP 	text_4: height = 0.05
78.5016 	EXP 	text_4: height = 0.05
78.5016 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
78.5016 	EXP 	GA: autoDraw = True
78.5016 	EXP 	GA: autoDraw = True
78.5016 	EXP 	text_4: autoDraw = True
81.4986 	EXP 	GA: autoDraw = False
81.4986 	EXP 	GA: autoDraw = False
81.4986 	EXP 	text_4: autoDraw = False
81.4986 	EXP 	GA: autoDraw = False
81.4986 	EXP 	GA: autoDraw = False
81.4986 	EXP 	text_4: autoDraw = False
81.4986 	EXP 	polygon_3: autoDraw = True
87.8113 	EXP 	polygon_3: autoDraw = False
87.8113 	EXP 	polygon_3: autoDraw = False
87.8113 	EXP 	GA: sf = array([1., 1.])
87.8113 	EXP 	GA: sf = array([1., 1.])
87.8113 	EXP 	GA: phase = array([0.44562547, 0.44562547])
87.8113 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
87.8113 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
87.8113 	EXP 	GA: autoDraw = True
87.8113 	EXP 	GA: autoDraw = True
87.8113 	EXP 	text_4: autoDraw = True
90.8148 	EXP 	GA: autoDraw = False
90.8148 	EXP 	GA: autoDraw = False
90.8148 	EXP 	text_4: autoDraw = False
90.8148 	EXP 	GA: autoDraw = False
90.8148 	EXP 	GA: autoDraw = False
90.8148 	EXP 	text_4: autoDraw = False
90.8148 	EXP 	polygon_3: autoDraw = True
96.9195 	EXP 	polygon_3: autoDraw = False
96.9195 	EXP 	polygon_3: autoDraw = False
96.9195 	EXP 	GA: sf = array([1., 1.])
96.9195 	EXP 	GA: sf = array([1., 1.])
96.9195 	EXP 	GA: phase = array([0.5, 0.5])
96.9195 	EXP 	text_3: height = 0.05
96.9195 	EXP 	text_3: height = 0.05
96.9195 	EXP 	text_3: height = 0.05
96.9195 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
96.9195 	EXP 	text_4: height = 0.05
96.9195 	EXP 	text_4: height = 0.05
96.9195 	EXP 	text_4: height = 0.05
96.9195 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.500'
96.9195 	EXP 	GA: autoDraw = True
96.9195 	EXP 	GA: autoDraw = True
96.9195 	EXP 	text_4: autoDraw = True
99.9147 	EXP 	GA: autoDraw = False
99.9147 	EXP 	GA: autoDraw = False
99.9147 	EXP 	text_4: autoDraw = False
99.9147 	EXP 	GA: autoDraw = False
99.9147 	EXP 	GA: autoDraw = False
99.9147 	EXP 	text_4: autoDraw = False
99.9147 	EXP 	polygon_3: autoDraw = True
106.0062 	EXP 	polygon_3: autoDraw = False
106.0062 	EXP 	polygon_3: autoDraw = False
106.0062 	EXP 	GA: sf = array([1., 1.])
106.0062 	EXP 	GA: sf = array([1., 1.])
106.0062 	EXP 	GA: phase = array([0.44562547, 0.44562547])
106.0062 	EXP 	text_3: height = 0.05
106.0062 	EXP 	text_3: height = 0.05
106.0062 	EXP 	text_3: height = 0.05
106.0062 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
106.0062 	EXP 	text_4: height = 0.05
106.0062 	EXP 	text_4: height = 0.05
106.0062 	EXP 	text_4: height = 0.05
106.0062 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
106.0062 	EXP 	GA: autoDraw = True
106.0062 	EXP 	GA: autoDraw = True
106.0062 	EXP 	text_4: autoDraw = True
108.9982 	EXP 	GA: autoDraw = False
108.9982 	EXP 	GA: autoDraw = False
108.9982 	EXP 	text_4: autoDraw = False
108.9982 	EXP 	GA: autoDraw = False
108.9982 	EXP 	GA: autoDraw = False
108.9982 	EXP 	text_4: autoDraw = False
108.9982 	EXP 	polygon_3: autoDraw = True
115.1943 	EXP 	polygon_3: autoDraw = False
115.1943 	EXP 	polygon_3: autoDraw = False
115.1943 	EXP 	GA: sf = array([1., 1.])
115.1943 	EXP 	GA: sf = array([1., 1.])
115.1943 	EXP 	GA: phase = array([0.39716412, 0.39716412])
115.1943 	EXP 	text_3: height = 0.05
115.1943 	EXP 	text_3: height = 0.05
115.1943 	EXP 	text_3: height = 0.05
115.1943 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
115.1943 	EXP 	text_4: height = 0.05
115.1943 	EXP 	text_4: height = 0.05
115.1943 	EXP 	text_4: height = 0.05
115.1943 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
115.1943 	EXP 	GA: autoDraw = True
115.1943 	EXP 	GA: autoDraw = True
115.1943 	EXP 	text_4: autoDraw = True
118.1981 	EXP 	GA: autoDraw = False
118.1981 	EXP 	GA: autoDraw = False
118.1981 	EXP 	text_4: autoDraw = False
118.1981 	EXP 	GA: autoDraw = False
118.1981 	EXP 	GA: autoDraw = False
118.1981 	EXP 	text_4: autoDraw = False
118.1981 	EXP 	polygon_3: autoDraw = True
124.5088 	EXP 	polygon_3: autoDraw = False
124.5088 	EXP 	polygon_3: autoDraw = False
124.5088 	EXP 	GA: sf = array([1., 1.])
124.5088 	EXP 	GA: sf = array([1., 1.])
124.5088 	EXP 	GA: phase = array([0.39716412, 0.39716412])
124.5088 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
124.5088 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
124.5088 	EXP 	GA: autoDraw = True
124.5088 	EXP 	GA: autoDraw = True
124.5088 	EXP 	text_4: autoDraw = True
127.5134 	EXP 	GA: autoDraw = False
127.5134 	EXP 	GA: autoDraw = False
127.5134 	EXP 	text_4: autoDraw = False
127.5134 	EXP 	GA: autoDraw = False
127.5134 	EXP 	GA: autoDraw = False
127.5134 	EXP 	text_4: autoDraw = False
127.5134 	EXP 	polygon_3: autoDraw = True
133.6079 	EXP 	polygon_3: autoDraw = False
133.6079 	EXP 	polygon_3: autoDraw = False
133.6079 	EXP 	GA: sf = array([1., 1.])
133.6079 	EXP 	GA: sf = array([1., 1.])
133.6079 	EXP 	GA: phase = array([0.44562547, 0.44562547])
133.6079 	EXP 	text_3: height = 0.05
133.6079 	EXP 	text_3: height = 0.05
133.6079 	EXP 	text_3: height = 0.05
133.6079 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
133.6079 	EXP 	text_4: height = 0.05
133.6079 	EXP 	text_4: height = 0.05
133.6079 	EXP 	text_4: height = 0.05
133.6079 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.446'
133.6079 	EXP 	GA: autoDraw = True
133.6079 	EXP 	GA: autoDraw = True
133.6079 	EXP 	text_4: autoDraw = True
136.5996 	EXP 	GA: autoDraw = False
136.5996 	EXP 	GA: autoDraw = False
136.5996 	EXP 	text_4: autoDraw = False
136.5996 	EXP 	GA: autoDraw = False
136.5996 	EXP 	GA: autoDraw = False
136.5996 	EXP 	text_4: autoDraw = False
136.5996 	EXP 	polygon_3: autoDraw = True
142.8215 	EXP 	polygon_3: autoDraw = False
142.8215 	EXP 	GA: sf = array([1., 1.])
142.8215 	EXP 	GA: sf = array([1., 1.])
142.8215 	EXP 	GA: phase = array([0.39716412, 0.39716412])
142.8215 	EXP 	text_3: height = 0.05
142.8215 	EXP 	text_3: height = 0.05
142.8215 	EXP 	text_3: height = 0.05
142.8215 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
142.8215 	EXP 	text_4: height = 0.05
142.8215 	EXP 	text_4: height = 0.05
142.8215 	EXP 	text_4: height = 0.05
142.8215 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.397'
142.8215 	EXP 	GA: autoDraw = True
142.8215 	EXP 	GA: autoDraw = True
142.8215 	EXP 	text_4: autoDraw = True
145.8136 	EXP 	GA: autoDraw = False
145.8136 	EXP 	GA: autoDraw = False
145.8136 	EXP 	text_4: autoDraw = False
145.8136 	EXP 	GA: autoDraw = False
145.8136 	EXP 	GA: autoDraw = False
145.8136 	EXP 	text_4: autoDraw = False
145.8136 	EXP 	polygon_3: autoDraw = True
151.8987 	EXP 	polygon_3: autoDraw = False
151.8987 	EXP 	polygon_3: autoDraw = False
151.8987 	EXP 	GA: sf = array([1., 1.])
151.8987 	EXP 	GA: sf = array([1., 1.])
151.8987 	EXP 	GA: phase = array([0.35397289, 0.35397289])
151.8987 	EXP 	text_3: height = 0.05
151.8987 	EXP 	text_3: height = 0.05
151.8987 	EXP 	text_3: height = 0.05
151.8987 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.354'
151.8987 	EXP 	text_4: height = 0.05
151.8987 	EXP 	text_4: height = 0.05
151.8987 	EXP 	text_4: height = 0.05
151.8987 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.354'
151.8987 	EXP 	GA: autoDraw = True
151.8987 	EXP 	GA: autoDraw = True
151.8987 	EXP 	text_4: autoDraw = True
154.8968 	EXP 	GA: autoDraw = False
154.8968 	EXP 	GA: autoDraw = False
154.8968 	EXP 	text_4: autoDraw = False
154.8968 	EXP 	GA: autoDraw = False
154.8968 	EXP 	GA: autoDraw = False
154.8968 	EXP 	text_4: autoDraw = False
154.8968 	EXP 	polygon_3: autoDraw = True
161.1868 	EXP 	polygon_3: autoDraw = False
161.1868 	EXP 	polygon_3: autoDraw = False
161.1868 	EXP 	GA: sf = array([1., 1.])
161.1868 	EXP 	GA: sf = array([1., 1.])
161.1868 	EXP 	GA: phase = array([0.35397289, 0.35397289])
161.1868 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.354'
161.1868 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.354'
161.1868 	EXP 	GA: autoDraw = True
161.1868 	EXP 	GA: autoDraw = True
161.1868 	EXP 	text_4: autoDraw = True
164.1798 	EXP 	GA: autoDraw = False
164.1798 	EXP 	GA: autoDraw = False
164.1798 	EXP 	text_4: autoDraw = False
164.1798 	EXP 	GA: autoDraw = False
164.1798 	EXP 	GA: autoDraw = False
164.1798 	EXP 	text_4: autoDraw = False
164.1798 	EXP 	polygon_3: autoDraw = True
170.2718 	EXP 	polygon_3: autoDraw = False
170.2718 	EXP 	polygon_3: autoDraw = False
170.2718 	EXP 	GA: sf = array([1., 1.])
170.2718 	EXP 	GA: sf = array([1., 1.])
170.2718 	EXP 	GA: phase = array([0.31547867, 0.31547867])
170.2718 	EXP 	text_3: height = 0.05
170.2718 	EXP 	text_3: height = 0.05
170.2718 	EXP 	text_3: height = 0.05
170.2718 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.315'
170.2718 	EXP 	text_4: height = 0.05
170.2718 	EXP 	text_4: height = 0.05
170.2718 	EXP 	text_4: height = 0.05
170.2718 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.315'
170.2718 	EXP 	GA: autoDraw = True
170.2718 	EXP 	GA: autoDraw = True
170.2718 	EXP 	text_4: autoDraw = True
173.2625 	EXP 	GA: autoDraw = False
173.2625 	EXP 	GA: autoDraw = False
173.2625 	EXP 	text_4: autoDraw = False
173.2625 	EXP 	GA: autoDraw = False
173.2625 	EXP 	GA: autoDraw = False
173.2625 	EXP 	text_4: autoDraw = False
173.2625 	EXP 	polygon_3: autoDraw = True
179.3596 	EXP 	polygon_3: autoDraw = False
179.3596 	EXP 	polygon_3: autoDraw = False
179.3596 	EXP 	GA: sf = array([1., 1.])
179.3596 	EXP 	GA: sf = array([1., 1.])
179.3596 	EXP 	GA: phase = array([0.28117066, 0.28117066])
179.3596 	EXP 	text_3: height = 0.05
179.3596 	EXP 	text_3: height = 0.05
179.3596 	EXP 	text_3: height = 0.05
179.3596 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.281'
179.3596 	EXP 	text_4: height = 0.05
179.3596 	EXP 	text_4: height = 0.05
179.3596 	EXP 	text_4: height = 0.05
179.3596 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.281'
179.3596 	EXP 	GA: autoDraw = True
179.3596 	EXP 	GA: autoDraw = True
179.3596 	EXP 	text_4: autoDraw = True
182.3627 	EXP 	GA: autoDraw = False
182.3627 	EXP 	GA: autoDraw = False
182.3627 	EXP 	text_4: autoDraw = False
182.3627 	EXP 	GA: autoDraw = False
182.3627 	EXP 	GA: autoDraw = False
182.3627 	EXP 	text_4: autoDraw = False
182.3627 	EXP 	polygon_3: autoDraw = True
188.4663 	EXP 	polygon_3: autoDraw = False
188.4663 	EXP 	polygon_3: autoDraw = False
188.4663 	EXP 	GA: sf = array([1., 1.])
188.4663 	EXP 	GA: sf = array([1., 1.])
188.4663 	EXP 	GA: phase = array([0.25059362, 0.25059362])
188.4663 	EXP 	text_3: height = 0.05
188.4663 	EXP 	text_3: height = 0.05
188.4663 	EXP 	text_3: height = 0.05
188.4663 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.251'
188.4663 	EXP 	text_4: height = 0.05
188.4663 	EXP 	text_4: height = 0.05
188.4663 	EXP 	text_4: height = 0.05
188.4663 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.251'
188.4663 	EXP 	GA: autoDraw = True
188.4663 	EXP 	GA: autoDraw = True
188.4663 	EXP 	text_4: autoDraw = True
191.4624 	EXP 	GA: autoDraw = False
191.4624 	EXP 	GA: autoDraw = False
191.4624 	EXP 	text_4: autoDraw = False
191.4624 	EXP 	GA: autoDraw = False
191.4624 	EXP 	GA: autoDraw = False
191.4624 	EXP 	text_4: autoDraw = False
191.4624 	EXP 	polygon_3: autoDraw = True
197.6517 	EXP 	polygon_3: autoDraw = False
197.6517 	EXP 	polygon_3: autoDraw = False
197.6517 	EXP 	GA: sf = array([1., 1.])
197.6517 	EXP 	GA: sf = array([1., 1.])
197.6517 	EXP 	GA: phase = array([0.25059362, 0.25059362])
197.6517 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.251'
197.6517 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.251'
197.6517 	EXP 	GA: autoDraw = True
197.6517 	EXP 	GA: autoDraw = True
197.6517 	EXP 	text_4: autoDraw = True
200.6452 	EXP 	GA: autoDraw = False
200.6452 	EXP 	GA: autoDraw = False
200.6452 	EXP 	text_4: autoDraw = False
200.6452 	EXP 	GA: autoDraw = False
200.6452 	EXP 	GA: autoDraw = False
200.6452 	EXP 	text_4: autoDraw = False
200.6452 	EXP 	polygon_3: autoDraw = True
206.9441 	EXP 	polygon_3: autoDraw = False
206.9441 	EXP 	polygon_3: autoDraw = False
206.9441 	EXP 	GA: sf = array([1., 1.])
206.9441 	EXP 	GA: sf = array([1., 1.])
206.9441 	EXP 	GA: phase = array([0.2233418, 0.2233418])
206.9441 	EXP 	text_3: height = 0.05
206.9441 	EXP 	text_3: height = 0.05
206.9441 	EXP 	text_3: height = 0.05
206.9441 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.223'
206.9441 	EXP 	text_4: height = 0.05
206.9441 	EXP 	text_4: height = 0.05
206.9441 	EXP 	text_4: height = 0.05
206.9441 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.223'
206.9441 	EXP 	GA: autoDraw = True
206.9441 	EXP 	GA: autoDraw = True
206.9441 	EXP 	text_4: autoDraw = True
209.9450 	EXP 	GA: autoDraw = False
209.9450 	EXP 	GA: autoDraw = False
209.9450 	EXP 	text_4: autoDraw = False
209.9450 	EXP 	GA: autoDraw = False
209.9450 	EXP 	GA: autoDraw = False
209.9450 	EXP 	text_4: autoDraw = False
209.9450 	EXP 	polygon_3: autoDraw = True
216.2163 	EXP 	polygon_3: autoDraw = False
216.2163 	EXP 	polygon_3: autoDraw = False
216.2163 	EXP 	GA: sf = array([1., 1.])
216.2163 	EXP 	GA: sf = array([1., 1.])
216.2163 	EXP 	GA: phase = array([0.19905359, 0.19905359])
216.2163 	EXP 	text_3: height = 0.05
216.2163 	EXP 	text_3: height = 0.05
216.2163 	EXP 	text_3: height = 0.05
216.2163 	EXP 	text_3: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.199'
216.2163 	EXP 	text_4: height = 0.05
216.2163 	EXP 	text_4: height = 0.05
216.2163 	EXP 	text_4: height = 0.05
216.2163 	EXP 	text_4: text = 'Spatial frequency: 1.0\nContrast: 1.0\nPhase: 0.199'
216.2163 	EXP 	GA: autoDraw = True
216.2163 	EXP 	GA: autoDraw = True
216.2163 	EXP 	text_4: autoDraw = True
219.2124 	EXP 	GA: autoDraw = False
219.2124 	EXP 	GA: autoDraw = False
219.2124 	EXP 	text_4: autoDraw = False
219.2124 	EXP 	GA: autoDraw = False
219.2124 	EXP 	GA: autoDraw = False
219.2124 	EXP 	text_4: autoDraw = False
