ga_loop.thisRepN,ga_loop.thisTrialN,ga_loop.thisN,ga_loop.thisIndex,psychometric_func.thisRepN,psychometric_func.thisTrialN,psychometric_func.thisN,psychometric_func.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,contrast.routineEndVal,spatial.routineEndVal,polygon_2.started,text_4.started,polygon_2.stopped,text_4.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,33.17365369992331,33.17365369992331,space,0.5174409999744967,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
0,0,0,0,0,0,0,0,,,,,0.1414213562373095,0.5,33.78086489997804,33.78086489997804,36.81897489994299,36.81897489994299,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
0,0,0,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
1,0,1,0,0,0,0,0,,,,,0.05318295896944989,0.5,36.81897489994299,36.81897489994299,39.848502599983476,39.848502599983476,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
1,0,1,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
2,0,2,0,0,0,0,0,,,,,1.0,0.5,39.848502599983476,39.848502599983476,42.88520559994504,42.88520559994504,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
2,0,2,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
3,0,3,0,0,0,0,0,,,,,0.3760603093086394,0.5,42.88520559994504,42.88520559994504,45.92103969992604,45.92103969992604,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
3,0,3,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
4,0,4,0,0,0,0,0,,,,,0.020000000000000004,0.5,45.92103969992604,45.92103969992604,48.94915769994259,48.94915769994259,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
4,0,4,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
5,0,5,0,0,0,0,0,,,,,0.020000000000000004,0.5,48.94915769994259,48.94915769994259,51.98433709994424,51.98433709994424,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
5,0,5,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
6,0,6,0,0,0,0,0,,,,,0.3760603093086394,0.5,51.98433709994424,51.98433709994424,55.01797099993564,55.01797099993564,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
6,0,6,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
7,0,7,0,0,0,0,0,,,,,0.020000000000000004,0.5,55.01797099993564,55.01797099993564,58.053170199971646,58.053170199971646,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
7,0,7,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
8,0,8,0,0,0,0,0,,,,,1.0,0.5,58.053170199971646,58.053170199971646,61.08416239998769,61.08416239998769,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
8,0,8,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
9,0,9,0,0,0,0,0,,,,,0.3760603093086394,0.5,61.08416239998769,61.08416239998769,64.11807680001948,64.11807680001948,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
9,0,9,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
10,0,10,0,0,0,0,0,,,,,0.020000000000000004,0.5,64.11807680001948,64.11807680001948,67.15132269996684,67.15132269996684,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
10,0,10,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
11,0,11,0,0,0,0,0,,,,,0.1414213562373095,0.5,67.15132269996684,67.15132269996684,70.18631819996517,70.18631819996517,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
11,0,11,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
12,0,12,0,0,0,0,0,,,,,0.3760603093086394,0.5,70.18631819996517,70.18631819996517,73.21858580003027,73.21858580003027,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
12,0,12,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
13,0,13,0,0,0,0,0,,,,,1.0,0.5,73.21858580003027,73.21858580003027,76.27528619999066,76.27528619999066,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
13,0,13,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
14,0,14,0,0,0,0,0,,,,,0.1414213562373095,0.5,76.27528619999066,76.27528619999066,79.30036490003113,79.30036490003113,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
14,0,14,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
15,0,15,0,0,0,0,0,,,,,0.05318295896944989,0.5,79.30036490003113,79.30036490003113,82.32404219999444,82.32404219999444,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
15,0,15,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
16,0,16,0,0,0,0,0,,,,,0.05318295896944989,0.5,82.32404219999444,82.32404219999444,85.35171690001152,85.35171690001152,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
16,0,16,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
17,0,17,0,0,0,0,0,,,,,1.0,0.5,85.35171690001152,85.35171690001152,88.3832583000185,88.3832583000185,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
17,0,17,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
18,0,18,0,0,0,0,0,,,,,0.05318295896944989,0.5,88.3832583000185,88.3832583000185,91.41753299999982,91.41753299999982,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
18,0,18,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
19,0,19,0,0,0,0,0,,,,,0.1414213562373095,0.5,91.41753299999982,91.41753299999982,94.42740439996123,94.42740439996123,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
19,0,19,0,,,,,,,,,,,,,,,,,721868,001,3,2024-08-15_01h14.35.965,stimuli3,2022.2.5,59.947150594383,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,
