opt1.thisRepN,opt1.thisTrialN,opt1.thisN,opt1.thisIndex,opt2.thisRepN,opt2.thisTrialN,opt2.thisN,opt2.thisIndex,staircase_loop2.thisTrialN,staircase_loop2.stepSize,staircase_loop2.intensity,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,polygon_5.started,text_6.started,polygon_5.stopped,text_6.stopped,staircase_loop2.response,key_resp_3.rt,participant,session,stimulus duration,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,37.54331810004078,37.54331810004078,space,0.6949182000244036,,,,,,,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,0,0.05,4.0,,,,,38.303509999997914,38.303509999997914,41.31421620002948,41.31421620002948,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,1,0.05,4.05,,,,,41.31421620002948,41.31421620002948,44.32833729998674,44.32833729998674,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,2,0.05,4.0,,,,,44.32833729998674,44.32833729998674,47.344910499989055,47.344910499989055,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,3,0.05,4.05,,,,,47.344910499989055,47.344910499989055,50.36551210004836,50.36551210004836,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,4,0.05,4.05,,,,,50.36551210004836,50.36551210004836,53.38217740005348,53.38217740005348,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,5,0.05,4.0,,,,,53.38217740005348,53.38217740005348,56.396338299964555,56.396338299964555,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,6,0.05,4.05,,,,,56.396338299964555,56.396338299964555,59.407828800030984,59.407828800030984,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,7,0.05,4.05,,,,,59.407828800030984,59.407828800030984,62.433173099998385,62.433173099998385,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,8,0.05,4.1,,,,,62.433173099998385,62.433173099998385,65.44936760002747,65.44936760002747,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,9,0.05,4.15,,,,,65.44936760002747,65.44936760002747,68.45511530002113,68.45511530002113,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,10,0.05,4.15,,,,,68.45511530002113,68.45511530002113,71.4643082000548,71.4643082000548,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,11,0.05,4.1,,,,,71.4643082000548,71.4643082000548,74.4719176000217,74.4719176000217,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,12,0.05,4.1,,,,,74.4719176000217,74.4719176000217,77.48013330006506,77.48013330006506,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,13,0.05,4.15,,,,,77.48013330006506,77.48013330006506,80.50149759999476,80.50149759999476,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,14,0.05,4.2,,,,,80.50149759999476,80.50149759999476,83.5081406000536,83.5081406000536,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,15,0.05,4.2,,,,,83.5081406000536,83.5081406000536,86.53413270006422,86.53413270006422,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,16,0.05,4.15,,,,,86.53413270006422,86.53413270006422,89.54949480004143,89.54949480004143,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,17,0.05,4.2,,,,,89.54949480004143,89.54949480004143,92.56482910003979,92.56482910003979,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,18,0.05,4.25,,,,,92.56482910003979,92.56482910003979,95.58222880004905,95.58222880004905,[1],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,19,0.05,4.300000000000001,,,,,95.58222880004905,95.58222880004905,98.58671820000745,98.58671820000745,[0],,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
,,,,0,0,0,0,,,,,,,,,,,,,,704138,001,3,2024-08-15_14h52.17.902,stimuli4,2022.2.5,59.893114714520756,
